Iteration,timestamp,event,time_s,cpu_before,cpu_after,mem_before,mem_after,client_ct_bytes,server_ct_bytes,total_packet_bytes
0,1764562564.604958,server_kem_keygen,0.001171324,0.00,0.00,39895040,40591360,,800,800
229,1764562605.270028,kem_handshake,0.000026199|0.000021850|0.000048419,0.00,0.00,43008000,43008000,768,768,1536
230,1764562605.2711608,kem_handshake,0.000019656|0.000015900|0.000033231,0.00,0.00,43008000,43008000,768,768,1536
231,1764562605.2722378,kem_handshake,0.000019236|0.000015749|0.000033291,0.00,0.00,43008000,43008000,768,768,1536
232,1764562605.2733202,kem_handshake,0.000019005|0.000015839|0.000033201,0.00,0.00,43008000,43008000,768,768,1536
233,1764562605.2744353,kem_handshake,0.000019196|0.000015839|0.000033411,0.00,0.00,43008000,43008000,768,768,1536
234,1764562605.2755535,kem_handshake,0.000019646|0.000015900|0.000032731,0.00,0.00,43008000,43008000,768,768,1536
235,1764562605.276763,kem_handshake,0.000028363|0.000017833|0.000042618,0.00,0.00,43008000,43008000,768,768,1536
236,1764562605.2779763,kem_handshake,0.000026509|0.000016721|0.000034744,0.00,0.00,43008000,43008000,768,768,1536
237,1764562605.279062,kem_handshake,0.000020327|0.000015980|0.000033502,0.00,0.00,43008000,43008000,768,768,1536
238,1764562605.2801359,kem_handshake,0.000019496|0.000015809|0.000032891,0.00,0.00,43008000,43008000,768,768,1536
239,1764562605.2812018,kem_handshake,0.000018524|0.000015478|0.000032580,0.00,0.00,43008000,43008000,768,768,1536
240,1764562605.2823434,kem_handshake,0.000020087|0.000016000|0.000033502,0.00,0.00,43008000,43008000,768,768,1536
241,1764562605.2834256,kem_handshake,0.000018324|0.000015468|0.000032490,0.00,0.00,43008000,43008000,768,768,1536
242,1764562605.2845721,kem_handshake,0.000024385|0.000020097|0.000041126,0.00,0.00,43008000,43008000,768,768,1536
243,1764562605.2858558,kem_handshake,0.000029063|0.000020357|0.000045324,0.00,0.00,43008000,43008000,768,768,1536
244,1764562605.2869494,kem_handshake,0.000019817|0.000016030|0.000032671,0.00,0.00,43008000,43008000,768,768,1536
245,1764562605.2880423,kem_handshake,0.000019015|0.000015749|0.000032791,0.00,0.00,43008000,43008000,768,768,1536
246,1764562605.2891061,kem_handshake,0.000018304|0.000015539|0.000032751,0.00,0.00,43008000,43008000,768,768,1536
247,1764562605.2901702,kem_handshake,0.000018184|0.000015278|0.000032580,0.00,0.00,43008000,43008000,768,768,1536
248,1764562605.291217,kem_handshake,0.000018504|0.000014977|0.000032510,0.00,0.00,43008000,43008000,768,768,1536
249,1764562605.292314,kem_handshake,0.000019406|0.000016000|0.000033161,0.00,0.00,43008000,43008000,768,768,1536
250,1764562605.2935762,kem_handshake,0.000027270|0.000017772|0.000037640,0.00,0.00,43008000,43008000,768,768,1536
251,1764562605.2946806,kem_handshake,0.000019737|0.000015579|0.000032761,0.00,0.00,43008000,43008000,768,768,1536
252,1764562605.2957268,kem_handshake,0.000018724|0.000015358|0.000032621,0.00,0.00,43008000,43008000,768,768,1536
253,1764562605.2967846,kem_handshake,0.000018935|0.000015388|0.000032500,0.00,0.00,43008000,43008000,768,768,1536
254,1764562605.2978783,kem_handshake,0.000018404|0.000015389|0.000032570,0.00,0.00,43008000,43008000,768,768,1536
255,1764562605.2990558,kem_handshake,0.000025107|0.000018695|0.000033211,0.00,0.00,43008000,43008000,768,768,1536
256,1764562605.3001976,kem_handshake,0.000020047|0.000016260|0.000032801,0.00,0.00,43008000,43008000,768,768,1536
257,1764562605.3014054,kem_handshake,0.000023934|0.000017873|0.000035566,0.00,0.00,43008000,43008000,768,768,1536
258,1764562605.3026724,kem_handshake,0.000022341|0.000016460|0.000034634,0.00,0.00,43008000,43008000,768,768,1536
259,1764562605.3037934,kem_handshake,0.000020097|0.000016080|0.000033031,0.00,0.00,43008000,43008000,768,768,1536
260,1764562605.3048704,kem_handshake,0.000019306|0.000016120|0.000037540,0.00,0.00,43008000,43008000,768,768,1536
261,1764562605.3059187,kem_handshake,0.000018514|0.000020978|0.000032821,0.00,0.00,43008000,43008000,768,768,1536
262,1764562605.3072917,kem_handshake,0.000051725|0.000041697|0.000081761,0.00,0.00,43008000,43008000,768,768,1536
263,1764562605.308605,kem_handshake,0.000020097|0.000016280|0.000032470,0.00,0.00,43008000,43008000,768,768,1536
264,1764562605.3096929,kem_handshake,0.000019355|0.000045123|0.000032861,0.00,0.00,43008000,43008000,768,768,1536
265,1764562605.3108733,kem_handshake,0.000019726|0.000015819|0.000038521,0.00,0.00,43008000,43008000,768,768,1536
266,1764562605.311969,kem_handshake,0.000024896|0.000015589|0.000032179,0.00,0.00,43008000,43008000,768,768,1536
267,1764562605.313097,kem_handshake,0.000021530|0.000016330|0.000034934,0.00,0.00,43008000,43008000,768,768,1536
268,1764562605.3147774,kem_handshake,0.000019386|0.000016070|0.000032991,0.00,0.00,43008000,43008000,768,768,1536
269,1764562605.3158863,kem_handshake,0.000019065|0.000015819|0.000032800,0.00,0.00,43008000,43008000,768,768,1536
270,1764562605.3169723,kem_handshake,0.000019075|0.000015479|0.000032339,0.00,0.00,43008000,43008000,768,768,1536
271,1764562605.3182566,kem_handshake,0.000036087|0.000023874|0.000056024,0.00,0.00,43008000,43008000,768,768,1536
272,1764562605.319682,kem_handshake,0.000062917|0.000022361|0.000034233,0.00,0.00,43008000,43008000,768,768,1536
273,1764562605.320768,kem_handshake,0.000018565|0.000015649|0.000032670,0.00,0.00,43008000,43008000,768,768,1536
274,1764562605.3218606,kem_handshake,0.000019095|0.000015599|0.000038040,0.00,0.00,43008000,43008000,768,768,1536
275,1764562605.3229487,kem_handshake,0.000018554|0.000015558|0.000032670,0.00,0.00,43008000,43008000,768,768,1536
276,1764562605.3240192,kem_handshake,0.000019366|0.000015459|0.000033332,0.00,0.00,43008000,43008000,768,768,1536
277,1764562605.3252144,kem_handshake,0.000027902|0.000015909|0.000033331,0.00,0.00,43008000,43008000,768,768,1536
278,1764562605.3263462,kem_handshake,0.000019586|0.000015829|0.000033672,0.00,0.00,43008000,43008000,768,768,1536
279,1764562605.3275518,kem_handshake,0.000020658|0.000015559|0.000033672,0.00,0.00,43008000,43008000,768,768,1536
280,1764562605.328662,kem_handshake,0.000018805|0.000015599|0.000032820,0.00,0.00,43008000,43008000,768,768,1536
281,1764562605.329874,kem_handshake,0.000020407|0.000016791|0.000051185,0.00,0.00,43008000,43008000,768,768,1536
282,1764562605.3312118,kem_handshake,0.000019145|0.000015739|0.000032861,0.00,0.00,43008000,43008000,768,768,1536
283,1764562605.3323367,kem_handshake,0.000019737|0.000015729|0.000032570,0.00,0.00,43008000,43008000,768,768,1536
284,1764562605.3335464,kem_handshake,0.000027000|0.000018785|0.000062265,0.00,0.00,43008000,43008000,768,768,1536
285,1764562605.3347065,kem_handshake,0.000020849|0.000016340|0.000034434,0.00,0.00,43008000,43008000,768,768,1536
286,1764562605.3359165,kem_handshake,0.000023163|0.000016601|0.000036067,0.00,0.00,43008000,43008000,768,768,1536
287,1764562605.3373766,kem_handshake,0.000033422|0.000021049|0.000046806,0.00,0.00,43008000,43008000,768,768,1536
288,1764562605.3386245,kem_handshake,0.000019206|0.000015900|0.000044583,0.00,0.00,43008000,43008000,768,768,1536
289,1764562605.3397503,kem_handshake,0.000019296|0.000016400|0.000033492,0.00,0.00,43008000,43008000,768,768,1536
290,1764562605.3408306,kem_handshake,0.000019035|0.000015639|0.000032820,0.00,0.00,43008000,43008000,768,768,1536
291,1764562605.341977,kem_handshake,0.000022031|0.000016320|0.000034954,0.00,0.00,43008000,43008000,768,768,1536
292,1764562605.3431754,kem_handshake,0.000025317|0.000016811|0.000037640,0.00,0.00,43008000,43008000,768,768,1536
293,1764562605.3443367,kem_handshake,0.000021019|0.000016491|0.000033933,0.00,0.00,43008000,43008000,768,768,1536
294,1764562605.3455954,kem_handshake,0.000022371|0.000016761|0.000036648,0.00,0.00,43008000,43008000,768,768,1536
295,1764562605.346705,kem_handshake,0.000019726|0.000015658|0.000033622,0.00,0.00,43008000,43008000,768,768,1536
296,1764562605.3477666,kem_handshake,0.000018935|0.000015498|0.000032751,0.00,0.00,43008000,43008000,768,768,1536
297,1764562605.3489048,kem_handshake,0.000019897|0.000015809|0.000034404,0.00,0.00,43008000,43008000,768,768,1536
298,1764562605.3499963,kem_handshake,0.000019246|0.000015549|0.000037910,0.00,0.00,43008000,43008000,768,768,1536
299,1764562605.3510773,kem_handshake,0.000019055|0.000015469|0.000033231,0.00,0.00,43008000,43008000,768,768,1536
300,1764562605.3521743,kem_handshake,0.000021560|0.000016310|0.000035075,0.00,0.00,43008000,43008000,768,768,1536
301,1764562605.3533013,kem_handshake,0.000019486|0.000016371|0.000033913,0.00,0.00,43008000,43008000,768,768,1536
302,1764562605.354388,kem_handshake,0.000028893|0.000016150|0.000033041,0.00,0.00,43008000,43008000,768,768,1536
303,1764562605.355519,kem_handshake,0.000021280|0.000015829|0.000033713,0.00,0.00,43008000,43008000,768,768,1536
304,1764562605.3568165,kem_handshake,0.000026378|0.000017793|0.000040074,0.00,0.00,43008000,43008000,768,768,1536
305,1764562605.3580375,kem_handshake,0.000019756|0.000015780|0.000033081,0.00,0.00,43008000,43008000,768,768,1536
306,1764562605.3591464,kem_handshake,0.000019476|0.000015969|0.000033953,0.00,0.00,43008000,43008000,768,768,1536
307,1764562605.3607624,kem_handshake,0.000023894|0.000016621|0.000039342,0.00,0.00,43008000,43008000,768,768,1536
308,1764562605.3623636,kem_handshake,0.000021920|0.000016861|0.000062906,0.00,0.00,43008000,43008000,768,768,1536
309,1764562605.3635116,kem_handshake,0.000020778|0.000016220|0.000035616,0.00,0.00,43008000,43008000,768,768,1536
310,1764562605.3646233,kem_handshake,0.000019426|0.000015859|0.000033662,0.00,0.00,43008000,43008000,768,768,1536
311,1764562605.366111,kem_handshake,0.000039173|0.000032550|0.000065571,0.00,0.00,43008000,43008000,768,768,1536
312,1764562605.3673337,kem_handshake,0.000020097|0.000016029|0.000033442,0.00,0.00,43008000,43008000,768,768,1536
313,1764562605.3685808,kem_handshake,0.000026769|0.000021320|0.000040434,0.00,0.00,43008000,43008000,768,768,1536
314,1764562605.370024,kem_handshake,0.000025647|0.000017122|0.000042008,0.00,0.00,43008000,43008000,768,768,1536
315,1764562605.3711386,kem_handshake,0.000018835|0.000015770|0.000033402,0.00,0.00,43008000,43008000,768,768,1536
316,1764562605.3728187,kem_handshake,0.000019566|0.000016140|0.000036237,0.00,0.00,43008000,43008000,768,768,1536
317,1764562605.3742604,kem_handshake,0.000036468|0.000030567|0.000032871,0.00,0.00,43008000,43008000,768,768,1536
318,1764562605.3753397,kem_handshake,0.000018474|0.000016210|0.000032680,0.00,0.00,43008000,43008000,768,768,1536
319,1764562605.3765693,kem_handshake,0.000021580|0.000015719|0.000035516,0.00,0.00,43008000,43008000,768,768,1536
320,1764562605.377974,kem_handshake,0.000050052|0.000033912|0.000067364,0.00,0.00,43008000,43008000,768,768,1536
321,1764562605.3792036,kem_handshake,0.000020948|0.000015889|0.000035706,0.00,0.00,43008000,43008000,768,768,1536
322,1764562605.380306,kem_handshake,0.000018845|0.000015549|0.000033452,0.00,0.00,43008000,43008000,768,768,1536
323,1764562605.3816848,kem_handshake,0.000018594|0.000015369|0.000032700,0.00,0.00,43008000,43008000,768,768,1536
324,1764562605.3827732,kem_handshake,0.000018083|0.000015268|0.000033081,0.00,0.00,43008000,43008000,768,768,1536
325,1764562605.383923,kem_handshake,0.000019175|0.000022652|0.000033852,0.00,0.00,43008000,43008000,768,768,1536
326,1764562605.3852806,kem_handshake,0.000026830|0.000016881|0.000044061,0.00,0.00,43008000,43008000,768,768,1536
327,1764562605.3865983,kem_handshake,0.000021911|0.000016400|0.000042729,0.00,0.00,43008000,43008000,768,768,1536
328,1764562605.387765,kem_handshake,0.000020578|0.000015649|0.000034433,0.00,0.00,43008000,43008000,768,768,1536
329,1764562605.3889077,kem_handshake,0.000047738|0.000015679|0.000033412,0.00,0.00,43008000,43008000,768,768,1536
330,1764562605.3901322,kem_handshake,0.000020117|0.000015349|0.000035014,0.00,0.00,43008000,43008000,768,768,1536
331,1764562605.3914778,kem_handshake,0.000020017|0.000015479|0.000034194,0.00,0.00,43008000,43008000,768,768,1536
332,1764562605.3926315,kem_handshake,0.000020047|0.000015750|0.000033873,0.00,0.00,43008000,43008000,768,768,1536
333,1764562605.3939219,kem_handshake,0.000021299|0.000016000|0.000041356,0.00,0.00,43008000,43008000,768,768,1536
334,1764562605.395293,kem_handshake,0.000051385|0.000024375|0.000040716,0.00,0.00,43008000,43008000,768,768,1536
335,1764562605.396471,kem_handshake,0.000021420|0.000016771|0.000035315,0.00,0.00,43008000,43008000,768,768,1536
336,1764562605.3975337,kem_handshake,0.000018414|0.000015469|0.000033161,0.00,0.00,43008000,43008000,768,768,1536
337,1764562605.3985958,kem_handshake,0.000018504|0.000015018|0.000032901,0.00,0.00,43008000,43008000,768,768,1536
338,1764562605.3996518,kem_handshake,0.000018224|0.000015458|0.000032751,0.00,0.00,43008000,43008000,768,768,1536
339,1764562605.4007022,kem_handshake,0.000019015|0.000015078|0.000033251,0.00,0.00,43008000,43008000,768,768,1536
340,1764562605.4019616,kem_handshake,0.000030477|0.000019225|0.000042599,0.00,0.00,43008000,43008000,768,768,1536
341,1764562605.4034586,kem_handshake,0.000025437|0.000018064|0.000040896,0.00,0.00,43008000,43008000,768,768,1536
342,1764562605.404599,kem_handshake,0.000018274|0.000015829|0.000032951,0.00,0.00,43008000,43008000,768,768,1536
343,1764562605.4056761,kem_handshake,0.000019076|0.000015599|0.000033222,0.00,0.00,43008000,43008000,768,768,1536
344,1764562605.4067395,kem_handshake,0.000018284|0.000015378|0.000032760,0.00,0.00,43008000,43008000,768,768,1536
345,1764562605.4077778,kem_handshake,0.000018244|0.000014887|0.000032590,0.00,0.00,43008000,43008000,768,768,1536
346,1764562605.4089653,kem_handshake,0.000021721|0.000016701|0.000034364,0.00,0.00,43008000,43008000,768,768,1536
347,1764562605.4101095,kem_handshake,0.000020809|0.000015318|0.000035836,0.00,0.00,43008000,43008000,768,768,1536
348,1764562605.411195,kem_handshake,0.000019967|0.000015208|0.000034363,0.00,0.00,43008000,43008000,768,768,1536
349,1764562605.4122677,kem_handshake,0.000019316|0.000015208|0.000032450,0.00,0.00,43008000,43008000,768,768,1536
350,1764562605.4133956,kem_handshake,0.000020017|0.000015789|0.000034254,0.00,0.00,43008000,43008000,768,768,1536
351,1764562605.414659,kem_handshake,0.000021259|0.000015969|0.000034254,0.00,0.00,43008000,43008000,768,768,1536
352,1764562605.4159222,kem_handshake,0.000020087|0.000015579|0.000034484,0.00,0.00,43008000,43008000,768,768,1536
353,1764562605.4171565,kem_handshake,0.000022451|0.000017652|0.000038250,0.00,0.00,43008000,43008000,768,768,1536
354,1764562605.4182732,kem_handshake,0.000018925|0.000015518|0.000033732,0.00,0.00,43008000,43008000,768,768,1536
355,1764562605.4193997,kem_handshake,0.000021930|0.000015740|0.000037179,0.00,0.00,43008000,43008000,768,768,1536
356,1764562605.4206169,kem_handshake,0.000020768|0.000016059|0.000035225,0.00,0.00,43008000,43008000,768,768,1536
357,1764562605.4217591,kem_handshake,0.000019316|0.000015489|0.000032961,0.00,0.00,43008000,43008000,768,768,1536
358,1764562605.4228547,kem_handshake,0.000019446|0.000015258|0.000038612,0.00,0.00,43008000,43008000,768,768,1536
359,1764562605.4240096,kem_handshake,0.000019987|0.000015869|0.000034705,0.00,0.00,43008000,43008000,768,768,1536
360,1764562605.4250894,kem_handshake,0.000021490|0.000019687|0.000032880,0.00,0.00,43008000,43008000,768,768,1536
361,1764562605.4263341,kem_handshake,0.000057636|0.000022000|0.000033502,0.00,0.00,43008000,43008000,768,768,1536
362,1764562605.427625,kem_handshake,0.000029765|0.000019296|0.000051555,0.00,0.00,43008000,43008000,768,768,1536
363,1764562605.4289756,kem_handshake,0.000024806|0.000016591|0.000037830,0.00,0.00,43008000,43008000,768,768,1536
364,1764562605.4303098,kem_handshake,0.000028353|0.000017382|0.000038381,0.00,0.00,43008000,43008000,768,768,1536
365,1764562605.4316103,kem_handshake,0.000026930|0.000017893|0.000040194,0.00,0.00,43008000,43008000,768,768,1536
366,1764562605.4328868,kem_handshake,0.000022852|0.000017272|0.000039133,0.00,0.00,43008000,43008000,768,768,1536
367,1764562605.434713,kem_handshake,0.000041517|0.000021900|0.000068597,0.00,0.00,43008000,43008000,768,768,1536
368,1764562605.4368942,kem_handshake,0.000062916|0.000039503|0.000109953,0.00,0.00,43008000,43008000,768,768,1536
369,1764562605.4395788,kem_handshake,0.000060151|0.000046466|0.000090196,0.00,0.00,43008000,43008000,768,768,1536
370,1764562605.441248,kem_handshake,0.000038181|0.000020578|0.000058809,0.00,0.00,43008000,43008000,768,768,1536
371,1764562605.4426856,kem_handshake,0.000027300|0.000017403|0.000039202,0.00,0.00,43008000,43008000,768,768,1536
372,1764562605.4444013,kem_handshake,0.000040935|0.000022803|0.000103301,0.00,0.00,43008000,43008000,768,768,1536
373,1764562605.446895,kem_handshake,0.000043480|0.000022011|0.000077092,0.00,0.00,43008000,43008000,768,768,1536
374,1764562605.4486413,kem_handshake,0.000028783|0.000018063|0.000037149,0.00,0.00,43008000,43008000,768,768,1536
375,1764562605.4498067,kem_handshake,0.000019816|0.000015669|0.000032531,0.00,0.00,43008000,43008000,768,768,1536
376,1764562605.4510236,kem_handshake,0.000021099|0.000016511|0.000033802,0.00,13822.80,43008000,43008000,768,768,1536
377,1764562605.4523442,kem_handshake,0.000027100|0.000017522|0.000044132,0.00,0.00,43008000,43008000,768,768,1536
378,1764562605.4535427,kem_handshake,0.000023323|0.000016511|0.000035305,0.00,0.00,43008000,43008000,768,768,1536
379,1764562605.4547997,kem_handshake,0.000023563|0.000016381|0.000036267,0.00,0.00,43008000,43008000,768,768,1536
380,1764562605.4560602,kem_handshake,0.000022782|0.000017011|0.000037189,0.00,0.00,43008000,43008000,768,768,1536
381,1764562605.4571693,kem_handshake,0.000019396|0.000015408|0.000033381,0.00,0.00,43008000,43008000,768,768,1536
382,1764562605.4584792,kem_handshake,0.000028893|0.000017813|0.000039473,0.00,0.00,43008000,43008000,768,768,1536
383,1764562605.4601963,kem_handshake,0.000034274|0.000020077|0.000053328,0.00,0.00,43008000,43008000,768,768,1536
384,1764562605.4620638,kem_handshake,0.000038932|0.000022863|0.000108360,0.00,0.00,43008000,43008000,768,768,1536
385,1764562605.46393,kem_handshake,0.000032780|0.000020128|0.000049611,0.00,0.00,43008000,43008000,768,768,1536
386,1764562605.4660833,kem_handshake,0.000035836|0.000021039|0.000049973,0.00,0.00,43008000,43008000,768,768,1536
387,1764562605.4673579,kem_handshake,0.000025868|0.000017072|0.000041116,0.00,0.00,43008000,43008000,768,768,1536
388,1764562605.4689407,kem_handshake,0.000044522|0.000033672|0.000071693,0.00,0.00,43008000,43008000,768,768,1536
389,1764562605.470353,kem_handshake,0.000023713|0.000017241|0.000034975,0.00,0.00,43008000,43008000,768,768,1536
390,1764562605.4721045,kem_handshake,0.000023663|0.000017422|0.000036146,0.00,0.00,43008000,43008000,768,768,1536
391,1764562605.47332,kem_handshake,0.000021099|0.000016792|0.000034514,0.00,0.00,43008000,43008000,768,768,1536
392,1764562605.4745302,kem_handshake,0.000023784|0.000016982|0.000036227,0.00,0.00,43008000,43008000,768,768,1536
393,1764562605.4761198,kem_handshake,0.000066773|0.000036627|0.000078275,0.00,0.00,43008000,43008000,768,768,1536
394,1764562605.4779303,kem_handshake,0.000034143|0.000019716|0.000088533,0.00,0.00,43008000,43008000,768,768,1536
