Iteration,timestamp,client_keygen_s,client_enc_s,client_dec_s,server_enc_s,server_dec_s,ciphertext_bytes
319,1764562636.9731114,0.032261635,0.000058287,0.000447406,0.000034304,0.000222832,512
320,1764562636.996231,0.020018405,0.000064830,0.000458668,0.000036437,0.000257446,512
321,1764562637.0240066,0.025058597,0.000057777,0.000438701,0.000032951,0.000438350,512
322,1764562637.060031,0.033104302,0.000058418,0.000454960,0.000034584,0.000220828,512
323,1764562637.1583722,0.095693018,0.000055522,0.000441776,0.000034143,0.000224905,512
324,1764562637.1764753,0.015417815,0.000045123,0.000447938,0.000032840,0.000220126,512
325,1764562637.2075655,0.028155349,0.000078805,0.000441927,0.000034975,0.000228973,512
326,1764562637.2218368,0.011700056,0.000047177,0.000451524,0.000035445,0.000228562,512
327,1764562637.2372415,0.013098200,0.000045183,0.000436797,0.000033271,0.000221880,512
328,1764562637.2508523,0.011569785,0.000039332,0.000435064,0.000032811,0.000219957,512
329,1764562637.2745156,0.021508428,0.000042358,0.000433822,0.000032150,0.000211160,512
330,1764562637.3085415,0.031738409,0.000043340,0.000433902,0.000034514,0.000213624,512
331,1764562637.344247,0.032707048,0.000046967,0.000446284,0.000038381,0.000242278,512
332,1764562637.364997,0.018573807,0.000040656,0.000445673,0.000034073,0.000220247,512
333,1764562637.4054594,0.038163970,0.000049591,0.000433230,0.000032670,0.000216230,512
334,1764562637.4189923,0.010707032,0.000042308,0.000442347,0.000073566,0.000419035,512
335,1764562637.4565148,0.034138443,0.000076040,0.000444331,0.000037069,0.000250162,512
336,1764562637.4795892,0.018398513,0.000077483,0.000653136,0.000065080,0.000464037,512
337,1764562637.5227077,0.040038213,0.000076101,0.000536562,0.000038742,0.000252106,512
338,1764562637.561474,0.035682836,0.000061583,0.000452115,0.000036747,0.000229844,512
339,1764562637.5751014,0.011066556,0.000048439,0.000448238,0.000033031,0.000354835,512
340,1764562637.624626,0.045346049,0.000056474,0.000967768,0.000077854,0.000516184,512
341,1764562637.6423566,0.014994052,0.000046947,0.000436096,0.000041547,0.000367890,512
342,1764562637.6543245,0.009130469,0.000041697,0.000428612,0.000033041,0.000309873,512
343,1764562637.6770575,0.019871804,0.000042398,0.000452566,0.000037058,0.000440585,512
344,1764562637.6889167,0.009268394,0.000036868,0.000441356,0.000063348,0.000426748,512
345,1764562637.7781985,0.085749247,0.000076932,0.000536752,0.000044473,0.000298832,512
346,1764562637.794636,0.013018703,0.000054921,0.000443519,0.000079637,0.000514460,512
347,1764562637.8666196,0.068458281,0.000110193,0.000454760,0.000064940,0.000420948,512
348,1764562637.882366,0.012841966,0.000045664,0.000438700,0.000033733,0.000459739,512
349,1764562637.915826,0.030064115,0.000069038,0.000433151,0.000079016,0.000514681,512
350,1764562637.9372866,0.018085735,0.000102169,0.000448970,0.000038771,0.000241827,512
351,1764562637.9785004,0.037248239,0.000074918,0.000873834,0.000041958,0.000264068,512
352,1764562638.0191119,0.037397254,0.000051996,0.000441926,0.000070731,0.000550808,512
353,1764562638.045777,0.023197659,0.000087401,0.000442768,0.000037239,0.000492219,512
354,1764562638.0948513,0.046081328,0.000062756,0.000436326,0.000039794,0.000264589,512
355,1764562638.132942,0.035352345,0.000056083,0.000439752,0.000063968,0.000426959,512
356,1764562638.1641803,0.028138437,0.000057487,0.000443991,0.000064218,0.000443850,512
357,1764562638.1786098,0.011488185,0.000062205,0.000438009,0.000036317,0.000247418,512
358,1764562638.1969485,0.015382621,0.000053629,0.000444792,0.000047768,0.000322906,512
359,1764562638.2242088,0.024568893,0.000053248,0.000442217,0.000074588,0.000422650,512
360,1764562638.2577846,0.030338602,0.000054751,0.000444762,0.000092461,0.000430686,512
361,1764562638.2751753,0.014544963,0.000042539,0.000518177,0.000066974,0.000441025,512
362,1764562638.3101664,0.032092583,0.000053048,0.000451865,0.000042087,0.000263447,512
363,1764562638.3515878,0.038043517,0.000058829,0.000452235,0.000080168,0.000522395,512
364,1764562638.3684382,0.013402993,0.000054140,0.000450612,0.000079076,0.000537123,512
365,1764562638.3911939,0.020155238,0.000043951,0.000442006,0.000032430,0.000328307,512
366,1764562638.4226246,0.027754118,0.000065471,0.000467283,0.000081220,0.000545217,512
367,1764562638.4573045,0.031271947,0.000066884,0.000451765,0.000034765,0.000302629,512
368,1764562638.4944186,0.033527083,0.000101167,0.000453027,0.000043741,0.000249912,512
369,1764562638.5531611,0.055539222,0.000068166,0.000451224,0.000034885,0.000257927,512
370,1764562638.5735972,0.017813882,0.000044542,0.000433972,0.000036147,0.000251104,512
371,1764562638.585664,0.009127233,0.000043741,0.000450592,0.000056224,0.000412512,512
372,1764562638.6026025,0.013264186,0.000041898,0.000708118,0.000074738,0.000538846,512
373,1764562638.6446836,0.037636847,0.000066433,0.000699162,0.000084086,0.000530921,512
374,1764562638.6573355,0.009937791,0.000055443,0.000426588,0.000064199,0.000416790,512
375,1764562638.6737335,0.013711643,0.000045063,0.000434492,0.000063577,0.000413263,512
376,1764562638.7392733,0.062184549,0.000076962,0.000439342,0.000035315,0.000253518,512
377,1764562638.811179,0.068594412,0.000066723,0.000457586,0.000040555,0.000249822,512
378,1764562638.8482025,0.033867532,0.000055582,0.000440544,0.000064409,0.000431858,512
379,1764562638.877235,0.025712605,0.000048229,0.000456143,0.000075840,0.000439823,512
380,1764562638.9213572,0.040911417,0.000064329,0.000441175,0.000064599,0.000435544,512
381,1764562638.945685,0.020939357,0.000060161,0.000438550,0.000039463,0.000345017,512
382,1764562638.995221,0.045253779,0.000113229,0.000623993,0.000038832,0.000444441,512
383,1764562639.0174224,0.019211324,0.000052788,0.000451655,0.000066092,0.000432238,512
384,1764562639.0306315,0.010414732,0.000045774,0.000439532,0.000035736,0.000427650,512
385,1764562639.0485632,0.014901351,0.000047228,0.000431637,0.000060281,0.000826136,512
386,1764562639.0851285,0.032408927,0.000158443,0.000517506,0.000048550,0.000449100,512
387,1764562639.1413002,0.052520044,0.000053599,0.001084854,0.000063638,0.000416580,512
388,1764562639.1662478,0.022209895,0.000046115,0.000446916,0.000063538,0.000423142,512
389,1764562639.1873436,0.017564301,0.000059820,0.000707878,0.000035336,0.000253318,512
390,1764562639.2025259,0.011169436,0.000047889,0.001043348,0.000065191,0.000442187,512
391,1764562639.2473302,0.040465142,0.000096568,0.000688923,0.000041958,0.000506556,512
392,1764562639.3417504,0.090965174,0.000059820,0.000452005,0.000036538,0.000522605,512
393,1764562639.398032,0.052968092,0.000068356,0.000449481,0.000042248,0.000391994,512
394,1764562639.4457295,0.043458022,0.000095176,0.000510473,0.000056775,0.000402443,512
395,1764562639.5035396,0.053185003,0.000109913,0.001052033,0.000069719,0.000318749,512
396,1764562639.5576875,0.051072690,0.000075429,0.000457545,0.000034503,0.000312197,512
397,1764562639.594588,0.033576063,0.000079557,0.000455291,0.000037389,0.000254370,512
398,1764562639.6316366,0.033220006,0.000071542,0.000887009,0.000035686,0.000246896,512
399,1764562639.6721313,0.037429393,0.000057767,0.000446676,0.000037690,0.000282182,512
400,1764562639.69308,0.018259105,0.000046326,0.000454359,0.000037369,0.000219696,512
401,1764562639.714674,0.019224138,0.000057045,0.000431488,0.000033672,0.000214787,512
402,1764562639.771879,0.054838377,0.000059379,0.000431176,0.000033512,0.000225928,512
403,1764562639.8085666,0.034278232,0.000048610,0.000438310,0.000034534,0.000242849,512
404,1764562639.8300767,0.017472352,0.000091329,0.000447747,0.000039363,0.000247227,512
405,1764562639.8545582,0.020794329,0.000086670,0.000713788,0.000037650,0.000251695,512
406,1764562639.8803174,0.022678330,0.000058147,0.000431958,0.000037870,0.000377798,512
407,1764562639.892411,0.009467462,0.000038992,0.000436868,0.000045634,0.000436877,512
408,1764562639.9454055,0.048512119,0.000087031,0.000931541,0.000062005,0.000283464,512
409,1764562639.9781566,0.029080708,0.000110634,0.000467774,0.000044963,0.000289054,512
410,1764562640.056445,0.074776604,0.000086890,0.000451084,0.000037370,0.000238501,512
411,1764562640.110581,0.051016486,0.000119952,0.000452897,0.000035666,0.000235064,512
412,1764562640.1450207,0.030478782,0.000074908,0.000523617,0.000036808,0.000237820,512
413,1764562640.1893194,0.040816310,0.000098352,0.000453298,0.000035696,0.000255492,512
414,1764562640.288602,0.095441004,0.000087231,0.000471973,0.000042338,0.000268185,512
415,1764562640.311709,0.020130051,0.000059299,0.000468356,0.000058859,0.000237639,512
416,1764562640.332022,0.016942022,0.000092230,0.000446385,0.000037098,0.000241737,512
417,1764562640.356823,0.021212963,0.000084336,0.000438951,0.000033532,0.000476250,512
418,1764562640.3866117,0.025970442,0.000082352,0.000478094,0.000063598,0.000248589,512
419,1764562640.414882,0.025592864,0.000078916,0.000479526,0.000042048,0.000223012,512
420,1764562640.44032,0.022246201,0.000083905,0.000451955,0.000042860,0.000273936,512
421,1764562640.472299,0.028870420,0.000056144,0.000491969,0.000039112,0.000251645,512
422,1764562640.5026567,0.026919025,0.000103691,0.000471030,0.000037089,0.000231337,512
423,1764562640.5157318,0.009953218,0.000072675,0.000441005,0.000035115,0.000227891,512
424,1764562640.551524,0.033031838,0.000080930,0.000457005,0.000034443,0.000225617,512
425,1764562640.58114,0.025782054,0.000103772,0.000472403,0.000042659,0.000264559,512
426,1764562640.6421597,0.058055421,0.000082713,0.000444511,0.000037760,0.000243240,512
427,1764562640.667765,0.022554441,0.000096409,0.000447828,0.000036397,0.000231999,512
428,1764562640.7022147,0.031066026,0.000100636,0.000462985,0.000035265,0.000232199,512
429,1764562640.775821,0.069827089,0.000109632,0.000453107,0.000036648,0.000262766,512
430,1764562640.7846072,0.006183334,0.000048129,0.000434292,0.000034524,0.000228482,512
431,1764562640.8349984,0.047396758,0.000077823,0.000452877,0.000035565,0.000241937,512
432,1764562640.9452736,0.107237758,0.000070701,0.000465900,0.000035716,0.000235616,512
433,1764562640.9794667,0.030885643,0.000074077,0.000455632,0.000045033,0.000244161,512
434,1764562641.0022314,0.020106117,0.000047487,0.000447327,0.000033732,0.000229344,512
435,1764562641.0449831,0.039736556,0.000094003,0.000466502,0.000041978,0.000226899,512
436,1764562641.067803,0.020357041,0.000045554,0.000439803,0.000033492,0.000217262,512
437,1764562641.1148374,0.042990217,0.000135450,0.000459739,0.000039503,0.000242097,512
438,1764562641.1349952,0.017749834,0.000044312,0.000443580,0.000033292,0.000224645,512
439,1764562641.1723068,0.033928655,0.000062225,0.000469848,0.000040935,0.000245845,512
440,1764562641.2179573,0.042067122,0.000134849,0.000473895,0.000036367,0.000235775,512
441,1764562641.2382956,0.016871541,0.000065431,0.000485867,0.000042298,0.000340399,512
442,1764562641.3264353,0.084349140,0.000099755,0.000446846,0.000036558,0.000239463,512
443,1764562641.3854377,0.055565079,0.000094775,0.000448348,0.000042719,0.000271151,512
444,1764562641.417139,0.028131144,0.000100355,0.000462014,0.000039853,0.000238851,512
445,1764562641.4517927,0.031128071,0.000097199,0.000470520,0.000035165,0.000227801,512
446,1764562641.5149932,0.058874434,0.000168201,0.000512186,0.000053489,0.000271672,512
447,1764562641.5978541,0.078265620,0.000084776,0.000865369,0.000041757,0.000263326,512
448,1764562641.6360147,0.033965083,0.000081431,0.000464588,0.000072153,0.000541010,512
449,1764562641.670941,0.030508125,0.000071291,0.001109710,0.000036338,0.000510573,512
450,1764562641.713988,0.039307683,0.000114853,0.000445322,0.000037128,0.000479035,512
451,1764562641.8022919,0.084475274,0.000079877,0.000497690,0.000037619,0.000240284,512
452,1764562641.8269274,0.020617973,0.000065791,0.000564814,0.000083434,0.000537033,512
453,1764562641.9189203,0.088333201,0.000081040,0.000496207,0.000047979,0.000242198,512
454,1764562641.9764962,0.053073787,0.000144206,0.000857374,0.000050924,0.000264087,512
455,1764562642.0169852,0.036202396,0.000077733,0.000528747,0.000038381,0.000504412,512
456,1764562642.052901,0.031745793,0.000078575,0.000659338,0.000035676,0.000415958,512
457,1764562642.1137834,0.057119230,0.000112768,0.000444802,0.000044352,0.000262335,512
458,1764562642.1629372,0.045321795,0.000113430,0.000471902,0.000037058,0.000239633,512
459,1764562642.1840131,0.018124085,0.000080579,0.000456804,0.000035505,0.000233451,512
460,1764562642.2063432,0.019814839,0.000051575,0.000440725,0.000034223,0.000223634,512
461,1764562642.2389345,0.027974435,0.000120693,0.001121432,0.000080148,0.000546059,512
462,1764562642.2648692,0.023016905,0.000047087,0.000443891,0.000033151,0.000221750,512
463,1764562642.2951736,0.026142078,0.000080479,0.000487320,0.000075890,0.000579421,512
464,1764562642.3371623,0.037463156,0.000110014,0.000485647,0.000054631,0.000549565,512
465,1764562642.3618753,0.020095859,0.000142754,0.000910682,0.000046055,0.000264328,512
466,1764562642.4029684,0.036038704,0.000136733,0.000708910,0.000055713,0.000332705,512
467,1764562642.4332805,0.026281407,0.000097640,0.000650622,0.000051405,0.000269348,512
468,1764562642.487604,0.050044600,0.000124189,0.000832508,0.000039914,0.000271031,512
469,1764562642.5642972,0.071882176,0.000151980,0.000603465,0.000055102,0.000452927,512
470,1764562642.586351,0.017457855,0.000103962,0.000534998,0.000048309,0.000285427,512
471,1764562642.6345057,0.043655045,0.000113900,0.000905564,0.000046476,0.000241897,512
472,1764562642.672793,0.034282389,0.000080028,0.000465370,0.000046306,0.000282472,512
473,1764562642.7154775,0.038623269,0.000125031,0.000456273,0.000038001,0.000240194,512
474,1764562642.753796,0.035026773,0.000083805,0.000487280,0.000045083,0.000260812,512
475,1764562642.7748015,0.017199136,0.000127235,0.000474397,0.000036057,0.000235936,512
476,1764562642.7900438,0.011409529,0.000114712,0.000459398,0.000052247,0.000287722,512
477,1764562642.8512907,0.057160056,0.000127796,0.000500304,0.000050664,0.000257466,512
478,1764562642.899546,0.045085468,0.000102900,0.000471902,0.000035145,0.000230496,512
479,1764562642.9358766,0.032242039,0.000102059,0.000502929,0.000043270,0.000279907,512
480,1764562642.9469316,0.007945280,0.000053850,0.000474267,0.000037158,0.000281561,512
481,1764562642.9917052,0.041576825,0.000089375,0.000440924,0.000033162,0.000438991,512
482,1764562643.0392344,0.044122829,0.000075309,0.000460351,0.000036517,0.000238400,512
483,1764562643.0778785,0.035061237,0.000105575,0.000487420,0.000036518,0.000232660,512
484,1764562643.1002493,0.019286934,0.000065451,0.000473675,0.000040605,0.000227591,512
485,1764562643.155447,0.051281595,0.000116415,0.000448128,0.000044332,0.000284515,512
486,1764562643.2077954,0.049454971,0.000077754,0.000452716,0.000035797,0.000230466,512
487,1764562643.2311428,0.019393050,0.000091960,0.000481990,0.000048880,0.000284726,512
488,1764562643.2798505,0.044481963,0.000089495,0.000906715,0.000043430,0.000244932,512
489,1764562643.301854,0.018016256,0.000077082,0.000458237,0.000049130,0.000363532,512
490,1764562643.3718293,0.066209186,0.000086209,0.000702538,0.000038591,0.000252166,512
491,1764562643.389293,0.013946857,0.000068707,0.000455291,0.000035906,0.000289855,512
492,1764562643.4174433,0.024042470,0.000078495,0.000733325,0.000046295,0.000404958,512
493,1764562643.4676597,0.045653016,0.000105254,0.000756377,0.000091739,0.000563301,512
494,1764562643.498315,0.026841090,0.000089625,0.000449640,0.000066873,0.000448088,512
495,1764562643.5130556,0.010857180,0.000074658,0.000465410,0.000046055,0.000468746,512
496,1764562643.537106,0.020454471,0.000102159,0.000478083,0.000042288,0.000242347,512
497,1764562643.5526462,0.011357885,0.000115463,0.000482151,0.000041306,0.000429343,512
498,1764562643.5669467,0.010178095,0.000063427,0.000918858,0.000070490,0.000438881,512
499,1764562643.5849242,0.014162385,0.000076432,0.000522946,0.000053839,0.000334358,512
500,1764562643.621484,0.032793868,0.000093192,0.000759133,0.000039914,0.000286059,512
501,1764562643.647986,0.022250218,0.000101197,0.000705634,0.000043691,0.000284936,512
502,1764562643.6939583,0.042123957,0.000083475,0.000513228,0.000036687,0.000232740,512
503,1764562643.7355168,0.037864797,0.000079336,0.000453057,0.000048821,0.000241767,512
504,1764562643.782541,0.043167083,0.000103381,0.000798054,0.000064529,0.000444121,512
505,1764562643.81855,0.031295831,0.000121074,0.000857564,0.000054480,0.000361919,512
506,1764562643.8486989,0.026059167,0.000145038,0.000494122,0.000050894,0.000305324,512
507,1764562643.87499,0.022251070,0.000076501,0.000985231,0.000045844,0.000356618,512
508,1764562643.9009504,0.021597313,0.000089015,0.000568961,0.000073446,0.000295707,512
509,1764562643.9533331,0.047436482,0.000092581,0.000928416,0.000051175,0.000280629,512
510,1764562643.987181,0.029281790,0.000138877,0.000804336,0.000036758,0.000232219,512
511,1764562644.023813,0.033045473,0.000087552,0.000562169,0.000066402,0.000430065,512
512,1764562644.042798,0.014361484,0.000142433,0.000500485,0.000063167,0.000405128,512
513,1764562644.0841274,0.036949416,0.000088984,0.000504762,0.000038992,0.000468175,512
514,1764562644.1702528,0.081317068,0.000164424,0.000550818,0.000072904,0.000475118,512
