Iteration,timestamp,event,time_s,cpu_before,cpu_after,mem_before,mem_after,ciphertext_bytes
0,1764562564.6322927,server_rsa_keygen,0.023671224,0.00,84.10,42201088,42291200,
272,1764562635.2539034,rsa_handshake,0.000418633|0.000064659,0.00,0.00,43696128,43696128,512
273,1764562635.2917545,rsa_handshake,0.000446885|0.000065330,0.00,0.00,43696128,43696128,512
274,1764562635.3200567,rsa_handshake,0.000456023|0.000074448,0.00,0.00,43696128,43696128,512
275,1764562635.3376324,rsa_handshake,0.000270099|0.000045163,0.00,0.00,43696128,43696128,512
276,1764562635.3534253,rsa_handshake,0.000246946|0.000039333,0.00,0.00,43696128,43696128,512
277,1764562635.3759775,rsa_handshake,0.000264479|0.000042108,0.00,0.00,43696128,43696128,512
278,1764562635.4143934,rsa_handshake,0.000229684|0.000038992,0.00,0.00,43696128,43696128,512
279,1764562635.437971,rsa_handshake,0.000265430|0.000043661,0.00,0.00,43696128,43696128,512
280,1764562635.46929,rsa_handshake,0.000346931|0.000077854,0.00,0.00,43696128,43696128,512
281,1764562635.508039,rsa_handshake,0.000261183|0.000040174,0.00,2811.70,43696128,43696128,512
282,1764562635.5757475,rsa_handshake,0.000509181|0.000075350,0.00,0.00,43696128,43696128,512
283,1764562635.5956433,rsa_handshake,0.000238070|0.000035506,0.00,0.00,43696128,43696128,512
284,1764562635.7166843,rsa_handshake,0.000415388|0.000069850,0.00,0.00,43696128,43696128,512
285,1764562635.7504845,rsa_handshake,0.000232319|0.000040765,0.00,0.00,43696128,43696128,512
286,1764562635.7677717,rsa_handshake,0.000430035|0.000082112,0.00,0.00,43696128,43696128,512
287,1764562635.8186574,rsa_handshake,0.000505354|0.000039864,0.00,0.00,43696128,43696128,512
288,1764562635.8580244,rsa_handshake,0.000520622|0.000090027,0.00,0.00,43696128,43696128,512
289,1764562635.8965847,rsa_handshake,0.000803114|0.000033061,0.00,0.00,43696128,43696128,512
290,1764562635.9456754,rsa_handshake,0.000260782|0.000041727,0.00,0.00,43696128,43696128,512
291,1764562635.9927292,rsa_handshake,0.000457064|0.000046155,0.00,0.00,43696128,43696128,512
292,1764562636.0122993,rsa_handshake,0.000437428|0.000066272,0.00,0.00,43696128,43696128,512
293,1764562636.058806,rsa_handshake,0.000229674|0.000035326,0.00,0.00,43696128,43696128,512
294,1764562636.1206691,rsa_handshake,0.000429754|0.000067595,0.00,0.00,43696128,43696128,512
295,1764562636.1628773,rsa_handshake,0.000444101|0.000062876,0.00,1695.70,43696128,43696128,512
296,1764562636.1884944,rsa_handshake,0.000227249|0.000034163,0.00,0.00,43696128,43696128,512
297,1764562636.2229593,rsa_handshake,0.000526593|0.000040425,0.00,0.00,43696128,43696128,512
298,1764562636.2567701,rsa_handshake,0.000246726|0.000033261,0.00,0.00,43696128,43696128,512
299,1764562636.2866418,rsa_handshake,0.000335259|0.000035265,0.00,0.00,43696128,43696128,512
300,1764562636.3031297,rsa_handshake,0.000523537|0.000080118,0.00,0.00,43696128,43696128,512
301,1764562636.4285614,rsa_handshake,0.000247868|0.000041497,0.00,0.00,43696128,43696128,512
302,1764562636.4616516,rsa_handshake,0.000533956|0.000081911,0.00,0.00,43696128,43696128,512
303,1764562636.495862,rsa_handshake,0.000256393|0.000039132,0.00,0.00,43696128,43696128,512
304,1764562636.5300632,rsa_handshake,0.000527305|0.000081270,0.00,0.00,43696128,43696128,512
305,1764562636.5776775,rsa_handshake,0.000227851|0.000035095,0.00,0.00,43696128,43696128,512
306,1764562636.5950158,rsa_handshake,0.000222311|0.000073195,0.00,0.00,43696128,43696128,512
307,1764562636.6259952,rsa_handshake,0.000514020|0.000090518,0.00,0.00,43696128,43696128,512
308,1764562636.6482086,rsa_handshake,0.000220627|0.000035526,0.00,0.00,43696128,43696128,512
309,1764562636.674414,rsa_handshake,0.000218894|0.000032720,0.00,0.00,43696128,43696128,512
310,1764562636.7051616,rsa_handshake,0.000236677|0.000033943,0.00,0.00,43696128,43696128,512
311,1764562636.741238,rsa_handshake,0.000223032|0.000034734,0.00,0.00,43696128,43696128,512
312,1764562636.7590456,rsa_handshake,0.000226208|0.000034264,0.00,0.00,43696128,43696128,512
313,1764562636.7911217,rsa_handshake,0.000226839|0.000034263,0.00,0.00,43696128,43696128,512
314,1764562636.8175166,rsa_handshake,0.000220778|0.000033862,0.00,0.00,43696128,43696128,512
315,1764562636.8410335,rsa_handshake,0.000229945|0.000036568,0.00,0.00,43696128,43696128,512
316,1764562636.8849828,rsa_handshake,0.000239373|0.000039663,0.00,0.00,43696128,43696128,512
317,1764562636.9219189,rsa_handshake,0.000226799|0.000039974,0.00,0.00,43696128,43696128,512
318,1764562636.9373934,rsa_handshake,0.000233291|0.000034113,0.00,0.00,43696128,43696128,512
319,1764562636.9721763,rsa_handshake,0.000222832|0.000034304,0.00,0.00,43696128,43696128,512
320,1764562636.9951177,rsa_handshake,0.000257446|0.000036437,0.00,0.00,43696128,43696128,512
321,1764562637.023146,rsa_handshake,0.000438350|0.000032951,0.00,0.00,43696128,43696128,512
322,1764562637.0588984,rsa_handshake,0.000220828|0.000034584,0.00,0.00,43696128,43696128,512
323,1764562637.1573145,rsa_handshake,0.000224905|0.000034143,0.00,0.00,43696128,43696128,512
324,1764562637.1753407,rsa_handshake,0.000220126|0.000032840,0.00,0.00,43696128,43696128,512
325,1764562637.2066243,rsa_handshake,0.000228973|0.000034975,0.00,0.00,43696128,43696128,512
326,1764562637.2208748,rsa_handshake,0.000228562|0.000035445,0.00,0.00,43696128,43696128,512
327,1764562637.236356,rsa_handshake,0.000221880|0.000033271,0.00,0.00,43696128,43696128,512
328,1764562637.2500494,rsa_handshake,0.000219957|0.000032811,0.00,0.00,43696128,43696128,512
329,1764562637.2736585,rsa_handshake,0.000211160|0.000032150,0.00,0.00,43696128,43696128,512
330,1764562637.3076034,rsa_handshake,0.000213624|0.000034514,0.00,0.00,43696128,43696128,512
331,1764562637.3430893,rsa_handshake,0.000242278|0.000038381,0.00,0.00,43696128,43696128,512
332,1764562637.3640997,rsa_handshake,0.000220247|0.000034073,0.00,0.00,43696128,43696128,512
333,1764562637.4046025,rsa_handshake,0.000216230|0.000032670,0.00,0.00,43696128,43696128,512
334,1764562637.418007,rsa_handshake,0.000419035|0.000073566,0.00,0.00,43696128,43696128,512
335,1764562637.455546,rsa_handshake,0.000250162|0.000037069,0.00,0.00,43696128,43696128,512
336,1764562637.4781194,rsa_handshake,0.000464037|0.000065080,0.00,0.00,43696128,43696128,512
337,1764562637.5216634,rsa_handshake,0.000252106|0.000038742,0.00,0.00,43696128,43696128,512
338,1764562637.5604568,rsa_handshake,0.000229844|0.000036747,0.00,0.00,43696128,43696128,512
339,1764562637.574226,rsa_handshake,0.000354835|0.000033031,0.00,0.00,43696128,43696128,512
340,1764562637.6229417,rsa_handshake,0.000516184|0.000077854,0.00,0.00,43696128,43696128,512
341,1764562637.6414943,rsa_handshake,0.000367890|0.000041547,0.00,0.00,43696128,43696128,512
342,1764562637.6534364,rsa_handshake,0.000309873|0.000033041,0.00,0.00,43696128,43696128,512
343,1764562637.6761343,rsa_handshake,0.000440585|0.000037058,0.00,0.00,43696128,43696128,512
344,1764562637.6880827,rsa_handshake,0.000426748|0.000063348,0.00,0.00,43696128,43696128,512
345,1764562637.7770324,rsa_handshake,0.000298832|0.000044473,0.00,0.00,43696128,43696128,512
346,1764562637.793659,rsa_handshake,0.000514460|0.000079637,0.00,0.00,43696128,43696128,512
347,1764562637.8655396,rsa_handshake,0.000420948|0.000064940,0.00,0.00,43696128,43696128,512
348,1764562637.8814578,rsa_handshake,0.000459739|0.000033733,0.00,0.00,43696128,43696128,512
349,1764562637.9149106,rsa_handshake,0.000514681|0.000079016,0.00,0.00,43696128,43696128,512
350,1764562637.936179,rsa_handshake,0.000241827|0.000038771,0.00,0.00,43696128,43696128,512
351,1764562637.9769146,rsa_handshake,0.000264068|0.000041958,0.00,0.00,43696128,43696128,512
352,1764562638.0180988,rsa_handshake,0.000550808|0.000070731,0.00,0.00,43696128,43696128,512
353,1764562638.044689,rsa_handshake,0.000492219|0.000037239,0.00,0.00,43696128,43696128,512
354,1764562638.0939243,rsa_handshake,0.000264589|0.000039794,0.00,0.00,43696128,43696128,512
355,1764562638.13211,rsa_handshake,0.000426959|0.000063968,0.00,0.00,43696128,43696128,512
356,1764562638.1633053,rsa_handshake,0.000443850|0.000064218,0.00,0.00,43696128,43696128,512
357,1764562638.1775267,rsa_handshake,0.000247418|0.000036317,0.00,0.00,43696128,43696128,512
358,1764562638.1959333,rsa_handshake,0.000322906|0.000047768,0.00,0.00,43696128,43696128,512
359,1764562638.2233703,rsa_handshake,0.000422650|0.000074588,0.00,0.00,43696128,43696128,512
360,1764562638.256713,rsa_handshake,0.000430686|0.000092461,0.00,0.00,43696128,43696128,512
361,1764562638.2741618,rsa_handshake,0.000441025|0.000066974,0.00,0.00,43696128,43696128,512
362,1764562638.3092327,rsa_handshake,0.000263447|0.000042087,0.00,0.00,43696128,43696128,512
363,1764562638.3504689,rsa_handshake,0.000522395|0.000080168,0.00,0.00,43696128,43696128,512
364,1764562638.367297,rsa_handshake,0.000537123|0.000079076,0.00,0.00,43696128,43696128,512
365,1764562638.3903449,rsa_handshake,0.000328307|0.000032430,0.00,0.00,43696128,43696128,512
366,1764562638.4213276,rsa_handshake,0.000545217|0.000081220,0.00,0.00,43696128,43696128,512
367,1764562638.4563332,rsa_handshake,0.000302629|0.000034765,0.00,0.00,43696128,43696128,512
368,1764562638.4933662,rsa_handshake,0.000249912|0.000043741,0.00,0.00,43696128,43696128,512
369,1764562638.552099,rsa_handshake,0.000257927|0.000034885,0.00,0.00,43696128,43696128,512
370,1764562638.5727487,rsa_handshake,0.000251104|0.000036147,0.00,0.00,43696128,43696128,512
371,1764562638.5846694,rsa_handshake,0.000412512|0.000056224,0.00,0.00,43696128,43696128,512
372,1764562638.6010911,rsa_handshake,0.000538846|0.000074738,0.00,0.00,43696128,43696128,512
373,1764562638.6429036,rsa_handshake,0.000530921|0.000084086,0.00,0.00,43696128,43696128,512
374,1764562638.6565347,rsa_handshake,0.000416790|0.000064199,0.00,0.00,43696128,43696128,512
375,1764562638.6728659,rsa_handshake,0.000413263|0.000063577,0.00,0.00,43696128,43696128,512
376,1764562638.7383766,rsa_handshake,0.000253518|0.000035315,0.00,0.00,43696128,43696128,512
377,1764562638.810101,rsa_handshake,0.000249822|0.000040555,0.00,0.00,43696128,43696128,512
378,1764562638.8473446,rsa_handshake,0.000431858|0.000064409,0.00,0.00,43696128,43696128,512
379,1764562638.8759923,rsa_handshake,0.000439823|0.000075840,0.00,0.00,43696128,43696128,512
380,1764562638.9202769,rsa_handshake,0.000435544|0.000064599,0.00,0.00,43696128,43696128,512
381,1764562638.9446466,rsa_handshake,0.000345017|0.000039463,0.00,0.00,43696128,43696128,512
382,1764562638.9937656,rsa_handshake,0.000444441|0.000038832,0.00,0.00,43696128,43696128,512
383,1764562639.016477,rsa_handshake,0.000432238|0.000066092,0.00,0.00,43696128,43696128,512
384,1764562639.0297804,rsa_handshake,0.000427650|0.000035736,0.00,0.00,43696128,43696128,512
385,1764562639.0477574,rsa_handshake,0.000826136|0.000060281,0.00,0.00,43696128,43696128,512
386,1764562639.0839152,rsa_handshake,0.000449100|0.000048550,0.00,0.00,43696128,43696128,512
387,1764562639.1396725,rsa_handshake,0.000416580|0.000063638,0.00,0.00,43696128,43696128,512
388,1764562639.1653678,rsa_handshake,0.000423142|0.000063538,0.00,0.00,43696128,43696128,512
389,1764562639.1860774,rsa_handshake,0.000253318|0.000035336,0.00,0.00,43696128,43696128,512
390,1764562639.200678,rsa_handshake,0.000442187|0.000065191,0.00,0.00,43696128,43696128,512
391,1764562639.2458553,rsa_handshake,0.000506556|0.000041958,0.00,0.00,43696128,43696128,512
392,1764562639.3406556,rsa_handshake,0.000522605|0.000036538,0.00,1564.10,43696128,43696128,512
393,1764562639.3970642,rsa_handshake,0.000391994|0.000042248,0.00,0.00,43696128,43696128,512
394,1764562639.4442487,rsa_handshake,0.000402443|0.000056775,0.00,0.00,43696128,43696128,512
395,1764562639.501645,rsa_handshake,0.000318749|0.000069719,0.00,0.00,43696128,43696128,512
396,1764562639.5567122,rsa_handshake,0.000312197|0.000034503,0.00,0.00,43696128,43696128,512
397,1764562639.5935411,rsa_handshake,0.000254370|0.000037389,0.00,0.00,43696128,43696128,512
398,1764562639.6301808,rsa_handshake,0.000246896|0.000035686,0.00,1904.10,43696128,43696128,512
399,1764562639.671217,rsa_handshake,0.000282182|0.000037690,0.00,0.00,43696128,43696128,512
400,1764562639.6919532,rsa_handshake,0.000219696|0.000037369,0.00,0.00,43696128,43696128,512
401,1764562639.713841,rsa_handshake,0.000214787|0.000033672,0.00,0.00,43696128,43696128,512
402,1764562639.7710106,rsa_handshake,0.000225928|0.000033512,0.00,0.00,43696128,43696128,512
403,1764562639.8076272,rsa_handshake,0.000242849|0.000034534,0.00,0.00,43696128,43696128,512
404,1764562639.8289232,rsa_handshake,0.000247227|0.000039363,0.00,0.00,43696128,43696128,512
405,1764562639.8532815,rsa_handshake,0.000251695|0.000037650,0.00,0.00,43696128,43696128,512
406,1764562639.8794434,rsa_handshake,0.000377798|0.000037870,0.00,2049.00,43696128,43696128,512
407,1764562639.8915446,rsa_handshake,0.000436877|0.000045634,0.00,1815.20,43696128,43696128,512
408,1764562639.943694,rsa_handshake,0.000283464|0.000062005,0.00,0.00,43696128,43696128,512
409,1764562639.9770653,rsa_handshake,0.000289054|0.000044963,0.00,0.00,43696128,43696128,512
410,1764562640.0554655,rsa_handshake,0.000238501|0.000037370,0.00,0.00,43696128,43696128,512
411,1764562640.1095555,rsa_handshake,0.000235064|0.000035666,0.00,0.00,43696128,43696128,512
412,1764562640.1437166,rsa_handshake,0.000237820|0.000036808,0.00,0.00,43696128,43696128,512
413,1764562640.1883335,rsa_handshake,0.000255492|0.000035696,0.00,0.00,43696128,43696128,512
414,1764562640.2872329,rsa_handshake,0.000268185|0.000042338,0.00,0.00,43696128,43696128,512
415,1764562640.310489,rsa_handshake,0.000237639|0.000058859,0.00,0.00,43696128,43696128,512
416,1764562640.3310685,rsa_handshake,0.000241737|0.000037098,0.00,0.00,43696128,43696128,512
417,1764562640.3558733,rsa_handshake,0.000476250|0.000033532,0.00,0.00,43696128,43696128,512
418,1764562640.3853467,rsa_handshake,0.000248589|0.000063598,0.00,0.00,43696128,43696128,512
419,1764562640.4139354,rsa_handshake,0.000223012|0.000042048,0.00,0.00,43696128,43696128,512
420,1764562640.4392235,rsa_handshake,0.000273936|0.000042860,0.00,0.00,43696128,43696128,512
421,1764562640.4711957,rsa_handshake,0.000251645|0.000039112,0.00,0.00,43696128,43696128,512
422,1764562640.5015967,rsa_handshake,0.000231337|0.000037089,0.00,0.00,43696128,43696128,512
423,1764562640.5146627,rsa_handshake,0.000227891|0.000035115,0.00,0.00,43696128,43696128,512
424,1764562640.5505567,rsa_handshake,0.000225617|0.000034443,0.00,0.00,43696128,43696128,512
425,1764562640.5797799,rsa_handshake,0.000264559|0.000042659,0.00,0.00,43696128,43696128,512
426,1764562640.6412015,rsa_handshake,0.000243240|0.000037760,0.00,0.00,43696128,43696128,512
427,1764562640.6667953,rsa_handshake,0.000231999|0.000036397,0.00,0.00,43696128,43696128,512
428,1764562640.701216,rsa_handshake,0.000232199|0.000035265,0.00,0.00,43696128,43696128,512
429,1764562640.7747953,rsa_handshake,0.000262766|0.000036648,0.00,0.00,43696128,43696128,512
430,1764562640.7837012,rsa_handshake,0.000228482|0.000034524,0.00,0.00,43696128,43696128,512
431,1764562640.8340347,rsa_handshake,0.000241937|0.000035565,0.00,0.00,43696128,43696128,512
432,1764562640.9442425,rsa_handshake,0.000235616|0.000035716,0.00,0.00,43696128,43696128,512
433,1764562640.9780393,rsa_handshake,0.000244161|0.000045033,0.00,0.00,43696128,43696128,512
434,1764562641.0013108,rsa_handshake,0.000229344|0.000033732,0.00,0.00,43696128,43696128,512
435,1764562641.0439098,rsa_handshake,0.000226899|0.000041978,0.00,0.00,43696128,43696128,512
436,1764562641.0668726,rsa_handshake,0.000217262|0.000033492,0.00,0.00,43696128,43696128,512
437,1764562641.1136591,rsa_handshake,0.000242097|0.000039503,0.00,0.00,43696128,43696128,512
438,1764562641.134085,rsa_handshake,0.000224645|0.000033292,0.00,0.00,43696128,43696128,512
439,1764562641.1711133,rsa_handshake,0.000245845|0.000040935,0.00,0.00,43696128,43696128,512
440,1764562641.2168565,rsa_handshake,0.000235775|0.000036367,0.00,0.00,43696128,43696128,512
441,1764562641.2370777,rsa_handshake,0.000340399|0.000042298,0.00,0.00,43696128,43696128,512
442,1764562641.325427,rsa_handshake,0.000239463|0.000036558,0.00,0.00,43696128,43696128,512
443,1764562641.3841584,rsa_handshake,0.000271151|0.000042719,0.00,0.00,43696128,43696128,512
444,1764562641.416033,rsa_handshake,0.000238851|0.000039853,0.00,0.00,43696128,43696128,512
445,1764562641.450501,rsa_handshake,0.000227801|0.000035165,0.00,0.00,43696128,43696128,512
446,1764562641.5137093,rsa_handshake,0.000271672|0.000053489,0.00,2619.20,43696128,43696128,512
447,1764562641.5960023,rsa_handshake,0.000263326|0.000041757,0.00,0.00,43696128,43696128,512
448,1764562641.6350048,rsa_handshake,0.000541010|0.000072153,0.00,0.00,43696128,43696128,512
449,1764562641.6691747,rsa_handshake,0.000510573|0.000036338,0.00,0.00,43696128,43696128,512
450,1764562641.7130306,rsa_handshake,0.000479035|0.000037128,0.00,0.00,43696128,43696128,512
451,1764562641.8011734,rsa_handshake,0.000240284|0.000037619,0.00,0.00,43696128,43696128,512
452,1764562641.8255608,rsa_handshake,0.000537033|0.000083434,0.00,0.00,43696128,43696128,512
453,1764562641.917485,rsa_handshake,0.000242198|0.000047979,0.00,0.00,43696128,43696128,512
454,1764562641.9749033,rsa_handshake,0.000264087|0.000050924,0.00,0.00,43696128,43696128,512
455,1764562642.0154655,rsa_handshake,0.000504412|0.000038381,0.00,0.00,43696128,43696128,512
456,1764562642.0514843,rsa_handshake,0.000415958|0.000035676,0.00,0.00,43696128,43696128,512
457,1764562642.1126952,rsa_handshake,0.000262335|0.000044352,0.00,0.00,43696128,43696128,512
458,1764562642.1618743,rsa_handshake,0.000239633|0.000037058,0.00,0.00,43696128,43696128,512
459,1764562642.183028,rsa_handshake,0.000233451|0.000035505,0.00,0.00,43696128,43696128,512
460,1764562642.2054422,rsa_handshake,0.000223634|0.000034223,0.00,0.00,43696128,43696128,512
461,1764562642.2371085,rsa_handshake,0.000546059|0.000080148,0.00,0.00,43696128,43696128,512
462,1764562642.2640195,rsa_handshake,0.000221750|0.000033151,0.00,0.00,43696128,43696128,512
463,1764562642.293797,rsa_handshake,0.000579421|0.000075890,0.00,0.00,43696128,43696128,512
464,1764562642.3357868,rsa_handshake,0.000549565|0.000054631,0.00,0.00,43696128,43696128,512
465,1764562642.3600888,rsa_handshake,0.000264328|0.000046055,0.00,0.00,43696128,43696128,512
466,1764562642.401179,rsa_handshake,0.000332705|0.000055713,0.00,2206.30,43696128,43696128,512
467,1764562642.4316883,rsa_handshake,0.000269348|0.000051405,0.00,0.00,43696128,43696128,512
468,1764562642.486173,rsa_handshake,0.000271031|0.000039914,0.00,0.00,43696128,43696128,512
469,1764562642.5626526,rsa_handshake,0.000452927|0.000055102,0.00,0.00,43696128,43696128,512
470,1764562642.5849252,rsa_handshake,0.000285427|0.000048309,0.00,0.00,43696128,43696128,512
471,1764562642.6324553,rsa_handshake,0.000241897|0.000046476,0.00,0.00,43696128,43696128,512
472,1764562642.6714842,rsa_handshake,0.000282472|0.000046306,0.00,0.00,43696128,43696128,512
473,1764562642.714443,rsa_handshake,0.000240194|0.000038001,0.00,0.00,43696128,43696128,512
474,1764562642.7526624,rsa_handshake,0.000260812|0.000045083,0.00,0.00,43696128,43696128,512
475,1764562642.7737226,rsa_handshake,0.000235936|0.000036057,0.00,0.00,43696128,43696128,512
476,1764562642.7888138,rsa_handshake,0.000287722|0.000052247,0.00,0.00,43696128,43696128,512
477,1764562642.8499475,rsa_handshake,0.000257466|0.000050664,0.00,0.00,43696128,43696128,512
478,1764562642.8984704,rsa_handshake,0.000230496|0.000035145,0.00,0.00,43696128,43696128,512
479,1764562642.9344313,rsa_handshake,0.000279907|0.000043270,0.00,0.00,43696128,43696128,512
480,1764562642.945776,rsa_handshake,0.000281561|0.000037158,0.00,0.00,43696128,43696128,512
481,1764562642.990678,rsa_handshake,0.000438991|0.000033162,0.00,0.00,43696128,43696128,512
